TransactionID,TransactionDT,TransactionAmt,card1,card4,card6,addr1,addr2,dist1,dist2,P_emaildomain,ProductCD,C1,C2,C3,C4,C5,DeviceType,DeviceInfo,isFraud
1050021,14294918,131.53271049117816,8627,amex,credit,356,16,16.092819706079343,11.685435903955714,msn.com,R,0,1,1,3,5,desktop,MacOS,0
1057396,56245,39.89970308885177,4427,discover,credit,508,15,39.43915700962499,59.368959061168255,msn.com,C,4,2,4,3,5,desktop,MacOS,0
1092816,5697311,33.865411975867026,7125,discover,credit,107,17,10.198136491028086,7.841236784344568,iCloud.com,C,0,1,2,1,4,mobile,iOS,0
1035342,9959027,64.6349600224534,1120,visa,credit,236,54,16.54532891010866,21.88851475146015,iCloud.com,W,0,1,3,0,3,desktop,Windows,0
1072036,2904342,189.98558908770926,7050,mastercard,credit,325,39,132.39425447594354,133.50235148528995,outlook.com,C,2,0,1,2,0,mobile,Windows,0
1055013,4037510,13.467344208431477,1375,visa,debit,365,50,2.7985262639687494,8.12047612533891,gmail.com,R,0,0,1,2,5,mobile,MacOS,0
1086470,12248353,28.093865720101984,9191,amex,debit,247,95,26.39170825727894,37.57455439530059,outlook.com,S,0,0,4,1,3,desktop,iOS,0
1051782,9712817,93.20122362758148,6842,discover,debit,246,71,29.162383506174876,37.89562614995411,protonmail.com,W,1,2,4,0,5,mobile,Windows,0
1094410,12985973,225.13871964533,6213,discover,credit,369,63,27.00921309488691,15.408981281613,hotmail.com,C,4,1,0,1,5,desktop,Windows,0
1081924,272964,445.6632652809384,7356,visa,debit,548,55,3.3577197955207625,4.106198156140264,iCloud.com,W,1,0,4,2,1,desktop,Android,0
1048022,3514954,31.159139821932,1234,amex,debit,321,92,25.530403061993574,36.892164356205456,msn.com,C,3,0,2,3,3,mobile,MacOS,0
1060067,8094735,26.930786510754153,6357,discover,credit,468,83,0.6585651793208281,3.6440360802700225,iCloud.com,S,3,2,2,0,1,mobile,Windows,0
1009597,14701323,131.7861700761169,5295,mastercard,credit,463,41,177.79610251304476,157.12890602087208,aol.com,S,2,1,1,0,1,tablet,Windows,0
1083785,5149108,77.24535501365294,3483,discover,debit,512,22,164.24390223023747,156.95594471357361,hotmail.com,W,2,2,2,0,1,desktop,Android,0
1059262,189995,53.9916569068983,1257,mastercard,debit,158,59,31.477493010152706,36.945316258221894,iCloud.com,R,4,1,3,3,5,mobile,Windows,0
1009711,4192911,141.31991829140009,7929,mastercard,credit,245,53,19.001756380324096,11.415356474219362,aol.com,W,1,0,3,2,5,desktop,Linux,0
1052433,14908526,199.12339022641737,3358,visa,credit,237,98,22.179012919825237,21.391625782029987,aol.com,C,4,0,4,0,2,mobile,Android,0
1090733,2384597,257.82161428860155,7615,mastercard,credit,524,49,238.2255110859563,214.95298112177613,iCloud.com,H,3,2,0,3,4,mobile,iOS,0
1047455,10043242,14.762347855737074,2785,amex,debit,131,38,19.978399615325955,32.77009393069343,yahoo.com,W,3,1,0,0,0,mobile,Windows,0
1083420,10449225,122.68497869306448,3767,mastercard,debit,297,85,27.292249397005307,30.17468847947745,protonmail.com,R,4,2,3,3,0,mobile,MacOS,0
1060945,10854049,40.609359160096076,6896,mastercard,credit,544,62,19.336864458932144,16.723681740111257,iCloud.com,C,2,0,1,2,3,desktop,Windows,0
1039776,7884875,10.756396530638675,7796,discover,credit,193,93,4.154101638645017,2.8424953829563884,gmail.com,H,1,0,4,3,3,mobile,MacOS,0
1051534,3534111,23.52618402906551,9820,amex,debit,144,67,66.48665877648645,57.03773700141794,iCloud.com,W,1,1,4,2,4,desktop,iOS,0
1036725,4483443,10.809856306775751,1450,discover,credit,468,19,14.081435257805913,1.8404359390844043,protonmail.com,C,4,0,0,0,0,desktop,Windows,0
1098935,54381,418.08493938621416,3871,visa,debit,182,76,319.3141677573114,324.8976264907478,hotmail.com,W,13,9,0,3,4,desktop,Android,1
1006820,13064320,127.28799926026,4308,discover,credit,472,90,38.98622390490264,25.437010454951007,hotmail.com,W,4,0,4,2,2,desktop,iOS,0
1041848,5723075,121.96083959715247,7608,mastercard,credit,252,61,3.7484798799549743,3.611438840619774,protonmail.com,W,2,0,0,2,3,desktop,Android,0
1066600,7408309,56.66194817752626,8864,discover,debit,526,91,26.879567538954184,15.9693333434405,hotmail.com,C,0,2,2,2,5,mobile,Android,0
1039423,12437829,61.56742414209288,6281,mastercard,debit,523,63,78.86727292837156,95.05069289463577,outlook.com,C,2,0,0,3,4,desktop,Windows,0
1072869,10023095,79.67938566601883,6613,mastercard,debit,482,25,53.71051283422376,58.211152000565214,iCloud.com,S,0,1,1,1,0,tablet,Windows,0
1071642,12624496,14.306996892725282,2997,discover,credit,155,76,11.823109959597016,15.35389935690786,aol.com,W,3,1,4,0,0,tablet,Linux,0
1075499,5071949,137.04957775327142,3624,discover,credit,508,34,13.262529563345126,16.650507202558163,gmail.com,S,0,1,2,1,2,desktop,MacOS,0
1062931,12169377,54.59978285154037,8311,discover,debit,339,54,8.207610369355695,12.725815651281094,msn.com,R,1,0,3,1,0,mobile,Windows,0
1014507,7716191,137.46477014278125,4010,mastercard,debit,508,56,61.467770487631654,56.44499162173996,outlook.com,S,1,1,0,0,1,mobile,iOS,0
1080383,8397076,21.575786509024898,7340,discover,credit,315,17,5.630747308234465,4.677267775852061,msn.com,C,2,2,1,1,2,tablet,Windows,0
1062805,1510929,454.8594687628952,8626,amex,credit,384,72,11.97042562973355,6.945838959866432,msn.com,H,4,1,1,0,2,mobile,Android,0
1020373,11835780,68.46695840585674,8636,discover,credit,495,35,2.201105207868482,2.3190004026163558,gmail.com,C,2,0,4,3,0,tablet,Windows,0
1058027,9531506,463.7645210293809,2997,visa,debit,485,47,16.134571891064674,3.9968678135632203,yahoo.com,C,2,0,4,3,4,desktop,MacOS,0
1003692,693022,18.827457136938857,3915,mastercard,debit,470,40,214.62729128078678,172.91577599312535,msn.com,H,4,2,3,3,5,mobile,Windows,0
1072402,3139915,128.68526916192533,1071,visa,credit,370,82,52.715761579443225,37.21507142302369,outlook.com,C,4,2,4,0,4,desktop,Windows,0
1097048,75328,15.356559878084795,6844,amex,credit,590,93,373.87275679124446,374.95685889845345,yahoo.com,C,7,6,1,2,0,mobile,MacOS,1
1001600,10997765,67.24589486736261,3289,visa,credit,539,26,44.1276698820095,63.264452040906576,iCloud.com,W,1,2,2,1,1,mobile,iOS,0
1096632,350942,168.7866206340431,5639,amex,debit,329,84,250.15941857704658,249.1847734920295,tempmail.com,W,14,9,0,1,4,desktop,iOS,1
1043154,1374100,78.73163273131486,5865,mastercard,credit,367,59,5.0683371151284895,2.166221319192303,aol.com,W,2,1,4,3,5,desktop,Android,0
1007814,1309847,17.708995164411004,4534,discover,debit,473,82,130.7934552301437,135.59065728612387,gmail.com,W,3,2,2,3,2,tablet,Windows,0
1049349,14123280,114.16918897294825,1786,mastercard,credit,175,50,52.65521841278803,31.240519244496735,gmail.com,H,2,2,1,0,3,desktop,MacOS,0
1039008,13945985,123.416694104051,5961,amex,credit,170,43,3.6867216947098775,10.470492516339409,outlook.com,C,2,0,4,2,0,desktop,Windows,0
1083000,1037923,53.37641469292386,4123,amex,credit,424,61,18.704538578305712,16.511211655703686,iCloud.com,C,0,2,3,1,0,mobile,Windows,0
1006734,9847352,365.5107227927022,5636,discover,debit,486,32,31.109225122791056,34.41486870190653,iCloud.com,W,1,2,1,0,0,desktop,Windows,0
1004288,2422833,13.403895622667427,2216,amex,debit,370,89,1.345863653912147,9.29994859696309,outlook.com,C,3,2,4,2,0,desktop,MacOS,0
1022580,11339577,250.90729202267553,7090,amex,credit,421,76,39.28211740779617,45.33048337796061,gmail.com,H,2,0,1,0,4,desktop,Android,0
1024514,5265150,5046.407181912981,9770,discover,debit,535,28,31.333729274173105,18.684079950037223,hotmail.com,W,2,0,0,2,5,desktop,MacOS,0
1026875,13509954,111.0492565995558,4811,visa,credit,367,43,58.89262570677083,75.67240052676817,outlook.com,C,0,0,3,1,4,desktop,Windows,0
1053619,7969891,35.19793690008572,6246,visa,credit,107,52,31.24301334598239,34.527519042585034,outlook.com,C,4,2,3,1,1,mobile,Windows,0
1072323,7194336,82.30122987295202,2281,mastercard,credit,376,10,57.15572688373569,62.173362225285594,msn.com,C,4,0,4,2,5,desktop,Android,0
1058334,2127201,163.50509916446953,1867,discover,debit,288,65,14.314175079036904,6.804045414350761,outlook.com,C,2,2,4,1,5,mobile,Windows,0
1058582,547532,61.1014375474765,5295,amex,debit,290,98,44.88777527892829,38.72869292365804,iCloud.com,C,4,0,0,1,0,mobile,Windows,0
1045206,872974,9.559367041474912,5782,mastercard,credit,416,38,61.466352268693946,66.66991937607897,hotmail.com,C,1,2,1,3,3,mobile,Windows,0
1056878,7455653,148.0982392131458,2193,visa,credit,336,61,27.653176692458388,11.994999670161214,protonmail.com,W,2,2,3,2,5,desktop,Windows,0
1005631,14614205,47.75040360288156,5887,amex,credit,513,94,131.77694728484846,107.37580898061327,yahoo.com,H,2,2,0,0,1,desktop,MacOS,0
1090844,2151607,35.062863166932345,4889,discover,credit,340,91,33.97765659416064,20.884125967677225,yahoo.com,S,3,2,4,1,2,tablet,Windows,0
1096899,176264,834.1113270958737,5318,amex,debit,378,97,597.2796636859828,526.4925691707092,tempmail.com,C,9,6,1,1,1,tablet,iOS,1
1023798,8953194,432.8421156889332,8097,mastercard,debit,220,71,31.364744461427474,18.830733078370116,gmail.com,C,0,0,2,0,2,desktop,Windows,0
1032521,9015073,1.7882559049823903,6673,discover,debit,237,83,29.332247939623297,31.325834037767404,yahoo.com,W,2,0,2,0,3,desktop,MacOS,0
1031566,5369199,21.825081436434015,3147,amex,credit,493,12,60.06394659888679,58.49140033911727,aol.com,R,0,1,4,0,4,desktop,MacOS,0
1071857,1905882,41.47156718955257,7450,discover,debit,135,57,6.847591066983992,12.955022692348265,outlook.com,W,1,2,3,2,1,desktop,Windows,0
1092442,10880338,27.984681637398563,2276,visa,debit,576,18,12.245449739726782,9.299056269124845,iCloud.com,H,3,2,1,3,2,desktop,Linux,0
1084120,5661986,25.054674925277947,1313,discover,debit,513,66,107.51613501425616,99.23562096136263,protonmail.com,C,1,0,1,1,3,mobile,iOS,0
1058513,2927484,18.768344815974924,6536,amex,debit,547,42,11.808999165621998,0.10429128374539864,aol.com,H,3,2,0,2,4,desktop,iOS,0
1089047,13652346,538.5028983627597,4456,mastercard,credit,328,74,168.65459325432548,151.35105758454696,protonmail.com,R,0,2,4,2,0,mobile,Windows,0
1085854,5557611,9.079069091451615,2048,amex,credit,171,24,2.45928508795573,13.84451096577852,yahoo.com,C,4,1,4,1,3,desktop,Android,0
1001110,8174717,853.441456204601,2333,mastercard,credit,557,88,42.429708967714774,30.94710753161194,aol.com,W,4,2,1,3,1,desktop,Windows,0
1046698,911275,27.518064772232016,4663,amex,credit,374,86,19.23782497891814,20.302835889707367,aol.com,C,3,1,1,2,5,desktop,Android,0
1074062,3857604,14.601186707075204,1215,mastercard,credit,575,76,31.93926386052472,27.009034350548585,yahoo.com,S,1,2,3,0,2,tablet,Linux,0
1074570,5166148,31.90817273090337,4003,discover,credit,127,39,87.84136328449107,87.06104085923332,gmail.com,W,0,2,0,1,5,desktop,MacOS,0
1047774,3786430,58.975526243382696,3028,discover,credit,145,90,37.11175759970333,33.07990663169726,msn.com,W,2,0,3,3,0,desktop,MacOS,0
1008382,5616597,38.42035490611516,3284,discover,credit,414,90,16.179564681905166,6.4147611008622984,msn.com,C,1,0,0,3,0,mobile,iOS,0
1062866,7751605,26.597733681537708,8779,mastercard,credit,177,54,66.49468454715362,47.73542220706301,aol.com,R,4,1,3,3,1,mobile,Windows,0
1058704,15549508,56.433878519543796,9032,discover,credit,443,75,97.80524499727184,129.00166475599457,yahoo.com,R,0,1,1,2,2,mobile,Windows,0
1030008,11885773,9.259702572344743,9418,visa,credit,574,14,23.135131702414487,17.28674791133859,gmail.com,C,4,2,2,0,5,mobile,MacOS,0
1045266,8470255,30.442791733875918,5043,mastercard,debit,199,22,56.72791528647677,60.686324833395396,aol.com,H,2,0,0,3,5,desktop,Android,0
1085940,4897273,36.581312777303076,2166,visa,debit,389,36,11.550401655475605,3.72737597497712,hotmail.com,S,1,1,1,2,2,desktop,Windows,0
1023634,5772179,16.603605431237256,2271,amex,debit,172,38,216.11696942414954,179.19955837524535,aol.com,W,4,0,4,2,1,mobile,MacOS,0
1077582,4828214,115.79554001567013,9550,mastercard,credit,542,31,9.656027098361495,5.371046462782813,yahoo.com,H,0,2,4,1,0,mobile,Linux,0
1056690,9119906,98.60674590736475,5546,visa,credit,446,26,22.76312884380513,36.06417251278372,hotmail.com,W,0,0,4,3,5,mobile,MacOS,0
1046062,12593223,37.13776714958844,3332,amex,credit,153,77,28.3544979880353,27.990279175242488,outlook.com,C,4,1,4,2,0,desktop,Windows,0
1063303,13251114,83.22557988222749,2316,amex,credit,207,63,10.677979895098431,6.705137523298386,yahoo.com,W,2,2,2,0,1,mobile,iOS,0
1099780,182228,473.469541789033,5156,amex,credit,478,32,223.93209397223308,279.4655985218482,iCloud.com,C,10,8,4,3,4,mobile,Windows,1
1081512,10526315,48.51915772755746,5692,mastercard,debit,307,71,67.73356874210796,57.361586385137926,iCloud.com,W,1,2,1,2,4,desktop,MacOS,0
1096299,13667276,551.4756107993702,1572,discover,credit,459,68,19.034466739665035,20.233137268100165,gmail.com,C,4,2,2,3,1,desktop,Windows,0
1050659,1163713,319.7751838589418,7332,amex,debit,562,92,72.50425309406843,79.78220584240844,aol.com,W,2,0,1,3,2,desktop,MacOS,0
1082702,9668021,19.633099365488775,2161,visa,credit,265,98,82.91419821883427,70.18592163596917,protonmail.com,W,1,0,0,3,4,desktop,iOS,0
1027912,435387,7.852508625157546,8118,visa,credit,289,89,5.336197992978939,7.954448739764385,msn.com,C,0,1,3,3,1,desktop,Windows,0
1092314,4181277,26.020252327233038,6214,mastercard,credit,506,60,157.94022011033496,161.02797600584756,outlook.com,S,0,1,3,2,3,desktop,Windows,0
1086918,482701,51.301741100154636,3565,discover,credit,242,70,25.82896249733257,37.86955349102204,aol.com,C,0,1,1,3,1,mobile,MacOS,0
1042756,5918142,18.269862782965816,7499,mastercard,credit,273,66,72.83603203033586,50.83307794957026,outlook.com,R,0,2,2,0,1,desktop,Windows,0
1047941,5184424,17.223016398561683,6738,mastercard,debit,212,44,32.78375814200388,28.364478650471277,msn.com,C,3,0,4,1,3,desktop,MacOS,0
1076868,7792792,472.0337531329212,8677,amex,credit,565,42,3.832324465975396,2.3949440358584435,outlook.com,W,1,1,1,2,3,desktop,Windows,0
1026008,940174,183.7335653733755,1327,amex,debit,480,12,66.87829700303989,91.99628490819573,msn.com,W,4,0,4,2,2,desktop,MacOS,0
1059577,11273642,156.26812242186784,4483,discover,credit,233,50,27.241396937098816,37.44753852670547,yahoo.com,C,1,0,1,0,5,mobile,MacOS,0
1063130,7315523,43.14392266455354,2278,discover,credit,392,46,37.67792438067098,36.48382536594288,outlook.com,W,1,1,4,2,5,tablet,Android,0
1089281,1027303,55.53128490941739,4642,discover,debit,440,13,99.89529376009241,111.6655721300163,iCloud.com,R,1,2,3,1,0,desktop,Windows,0
1000183,5230079,28.98388574660984,3931,discover,debit,430,32,20.012914119264575,39.540446234541804,iCloud.com,C,1,2,3,0,0,mobile,Android,0
1009511,10865064,68.24091841137486,4466,discover,debit,108,66,84.90891132955926,99.00782576523336,protonmail.com,C,0,1,1,2,4,mobile,Android,0
1035934,11859131,27.55505206723769,5856,discover,credit,313,73,152.45961959193755,150.42596490841177,outlook.com,S,4,0,3,0,1,desktop,Android,0
1089411,13663392,67.38511729342706,1058,discover,debit,153,33,37.540163659788966,25.65484534139506,aol.com,W,0,1,0,3,4,tablet,Windows,0
1021311,3669464,83.79515059727346,8471,discover,credit,115,82,24.934573765827103,14.033874905329476,protonmail.com,C,3,1,0,3,0,tablet,Windows,0
1064509,556923,12.177267425018535,2986,mastercard,debit,325,20,31.58570617251591,21.44572359230986,outlook.com,W,2,0,2,0,2,mobile,Windows,0
1073029,1372493,202.86163149445215,5968,visa,credit,185,58,83.64192766386202,86.32908449340002,iCloud.com,W,0,0,0,0,4,desktop,Linux,0
1088950,3486950,131.65723559692765,2432,amex,debit,180,28,33.258134965188994,30.295803538831294,iCloud.com,H,4,0,0,0,4,mobile,Windows,0
1091031,3318038,92.09493165912744,4808,discover,credit,234,48,6.261113430333029,23.578822031219552,gmail.com,C,0,1,4,3,5,desktop,Windows,0
1034723,15278823,5.390776877209124,4589,amex,credit,462,19,33.79731074634271,33.839040166825924,yahoo.com,W,1,1,2,1,1,desktop,Windows,0
1093565,1779614,35.268821012647145,6996,amex,credit,385,41,2.943103581291499,4.662255569736658,protonmail.com,C,2,0,0,3,0,mobile,Windows,0
1041721,10869216,21.12156540270963,9368,amex,credit,122,71,20.91058296202905,21.12138553610916,aol.com,W,2,1,1,0,4,desktop,Windows,0
1036855,8349715,42.32713198312161,2092,discover,credit,200,32,12.295936082425246,10.992856958728012,outlook.com,C,0,2,1,0,3,mobile,Windows,0
1056441,4383759,68.57752319243693,2482,mastercard,debit,450,23,21.815312673711013,30.81860273756508,aol.com,H,3,0,2,1,0,mobile,Windows,0
1028255,10201982,33.59475795233509,8015,discover,credit,385,71,96.37823672797225,94.23657021444474,hotmail.com,W,4,2,4,2,3,mobile,Android,0
1055715,11287206,43.09731894455685,2346,amex,debit,567,16,15.213411317391307,13.43395089345134,gmail.com,R,2,2,1,2,1,mobile,Windows,0
1023504,7021792,16.855725649399137,6414,visa,credit,171,37,0.49954387042148607,9.343332583260281,protonmail.com,H,1,1,0,1,5,desktop,Windows,0
1089204,1892571,15.010808100870443,2311,visa,credit,483,42,56.30325505037609,46.089359868213165,aol.com,W,3,2,2,3,0,mobile,Windows,0
1000533,910176,137.83788254041696,7619,visa,credit,100,56,3.314687271832675,1.7569008543735865,hotmail.com,R,1,2,1,2,5,desktop,Windows,0
1056144,14392693,141.75252166470784,7408,visa,debit,392,34,15.687906453948857,18.006877566592326,outlook.com,S,4,1,1,0,2,desktop,Android,0
1003830,4132733,25.547544281394522,2262,visa,debit,554,29,16.856298778634255,16.375744317120603,iCloud.com,S,4,0,3,2,1,desktop,iOS,0
1037193,9281292,30.854443334924373,1481,mastercard,debit,463,58,40.949558704862824,45.00284016142986,protonmail.com,S,0,1,3,2,5,desktop,MacOS,0
1037403,63429,35.13070537219642,8126,discover,credit,335,84,99.07573530735587,98.65686591834557,hotmail.com,S,1,2,4,3,5,desktop,iOS,0
1022525,3240368,66.20334377679562,3538,visa,credit,539,11,15.7893204436631,18.70215600525447,hotmail.com,C,4,2,1,0,0,desktop,iOS,0
1012985,8940479,82.77394195283897,5812,amex,credit,418,55,32.806577272321796,44.5929821129877,protonmail.com,S,3,2,2,0,5,tablet,Android,0
1091063,11380556,222.96123003520233,4627,discover,credit,444,24,99.3539243277244,118.21439451000883,hotmail.com,W,4,0,1,0,2,tablet,Android,0
1063967,6352466,12.71740001540014,7963,discover,debit,549,20,10.342470017171786,15.15885067946035,iCloud.com,C,0,2,1,1,2,desktop,Windows,0
1085359,6479370,15.857699134812838,6115,amex,debit,322,61,156.56284668642195,140.0105435305292,yahoo.com,R,2,2,0,1,4,desktop,Windows,0
1026173,3161347,111.52365336968433,6750,mastercard,debit,249,54,3.5704009425867094,5.354531386832155,gmail.com,C,3,1,0,2,2,desktop,Windows,0
1046666,956254,179.78686780316585,4229,visa,debit,108,18,14.17844501592663,16.745162022020867,hotmail.com,S,0,1,1,3,1,desktop,MacOS,0
1094483,3967358,30.766264013719155,3900,discover,credit,351,51,38.58201101552686,47.344976375091704,iCloud.com,C,1,0,2,2,1,mobile,iOS,0
1052044,751643,52.45084218953774,1341,mastercard,debit,530,60,1.3119445737231363,2.4970052157328304,protonmail.com,C,3,2,2,3,2,mobile,Windows,0
1052129,7370416,74.4851644091589,5716,mastercard,credit,199,52,56.12698934554993,58.146955787043694,yahoo.com,W,3,0,4,3,5,mobile,Windows,0
1099436,56106,456.6917396980638,2703,discover,debit,451,58,179.38961860888924,187.56850117428277,yopmail.com,S,13,5,4,1,1,desktop,MacOS,1
1025530,10763098,1071.6263538418316,7327,visa,debit,456,60,93.05785845017282,102.80252803860007,outlook.com,C,1,2,0,0,4,desktop,iOS,0
1073563,6146324,161.03284711527152,1828,amex,debit,271,39,17.1553256846249,25.424096331758435,aol.com,H,2,0,2,3,0,tablet,Windows,0
1003992,13378889,7.998795670389914,2134,amex,credit,217,24,28.505360965641568,46.50232461033792,protonmail.com,C,4,0,3,0,5,tablet,Windows,0
1024667,3126750,52.41606101599251,7975,discover,credit,245,55,98.79870701633455,86.28705119239136,gmail.com,W,1,1,3,3,2,desktop,MacOS,0
1079059,1579614,46.03773744599676,6934,mastercard,credit,230,90,20.63612986438114,21.455898088106164,protonmail.com,C,2,1,3,2,2,mobile,Windows,0
1046303,249808,64.8350618294734,5882,amex,debit,536,35,133.67954959684562,159.9236508640062,aol.com,H,4,2,1,2,3,desktop,Windows,0
1089653,7970412,182.23311663698922,7559,visa,debit,571,99,122.5611436980489,145.4852826468586,protonmail.com,C,4,1,4,1,4,tablet,Windows,0
1059739,13359960,30.767552789157637,3477,discover,credit,568,68,50.5130342498924,56.145088899540276,msn.com,H,1,2,1,1,4,tablet,MacOS,0
1017950,7073177,42.01910822692651,9785,amex,credit,313,76,98.34197699166926,104.69258767038669,iCloud.com,S,1,0,1,0,5,tablet,MacOS,0
1038218,3677727,18.429245842247155,7153,discover,credit,290,33,63.90515144552362,64.35499484492274,yahoo.com,H,0,2,3,0,2,mobile,Windows,0
1074638,5912078,570.7615668908585,7586,discover,debit,284,64,142.36891590789546,164.06618650897818,aol.com,S,4,1,4,0,0,mobile,Windows,0
1037282,9587386,95.32309134274104,3319,visa,debit,139,61,37.861661027589086,17.94362703869962,msn.com,C,1,1,3,0,5,desktop,MacOS,0
1059402,6063971,143.5599135665452,4674,mastercard,debit,450,50,1.1657961863284347,8.475220580995812,iCloud.com,C,3,1,2,0,2,desktop,Windows,0
1057026,10221251,365.7598762669026,5070,amex,credit,526,68,15.347631140314189,26.773713198519708,msn.com,W,2,1,2,3,3,desktop,MacOS,0
1054913,177800,26.274327392790074,9722,discover,debit,383,72,41.35174484699711,61.0382525955943,msn.com,W,0,2,0,0,2,desktop,Android,0
1089802,14298842,5.402911388370537,4935,visa,credit,509,47,54.37300545138311,66.205794922963,msn.com,S,3,1,4,0,0,mobile,MacOS,0
1015729,3907900,35.885497403732494,9346,discover,debit,126,14,17.162402471637627,25.364739340834575,hotmail.com,C,2,1,2,0,2,mobile,Windows,0
1028106,10975710,44.45888404822993,4474,visa,debit,280,31,73.98618090065122,87.12470635979486,yahoo.com,C,2,2,1,0,0,desktop,Windows,0
1034312,7691555,3.442935031093576,3890,amex,credit,152,32,92.67266170602167,99.9834156693484,yahoo.com,C,0,2,0,1,1,desktop,iOS,0
1015668,4409680,41.288950200002276,4892,visa,debit,263,49,32.58601891172628,30.036393783418088,gmail.com,C,0,1,2,0,2,desktop,Windows,0
1003881,4843199,60.90829076115967,3430,visa,credit,522,79,57.052361314490206,54.51138830394093,hotmail.com,S,0,0,1,2,2,mobile,Android,0
1010796,5741171,74.50656649834596,6965,amex,credit,453,88,30.81390263971259,19.030346361647005,aol.com,C,3,2,0,1,3,desktop,Windows,0
1070047,8128867,1.7453700792530842,9528,amex,credit,139,55,21.376406512047737,9.024221498463191,protonmail.com,C,2,2,0,3,1,desktop,Windows,0
1010991,2303971,13.883886493201633,8813,visa,debit,143,84,37.52002952834603,30.226783853113012,protonmail.com,S,1,1,3,2,5,desktop,Android,0
1062683,15220510,94.22417538622686,1498,amex,credit,296,89,3.0741796661179293,16.973598622288268,msn.com,C,3,0,3,3,3,desktop,Windows,0
1027476,2167475,210.8064344604368,6758,discover,credit,130,48,16.973844894408753,7.739085313343649,aol.com,S,2,1,2,3,2,desktop,MacOS,0
1083201,778414,51.49632837955135,3567,amex,credit,157,16,13.041055709910685,26.649769205865482,outlook.com,C,0,0,0,2,5,desktop,MacOS,0
1073820,8649077,10.015932030189983,3951,mastercard,credit,367,14,45.358160233391175,38.94575347946563,gmail.com,R,4,2,0,1,4,desktop,Windows,0
1022559,7515908,80.48468154711922,7606,visa,debit,422,18,158.6906155173875,158.6348374591713,aol.com,C,4,1,4,0,5,tablet,Windows,0
1025727,14595157,120.77609348601025,8527,amex,credit,157,58,5.34987316187794,19.157153206052406,hotmail.com,H,2,2,2,3,5,desktop,Windows,0
1021971,9281564,21.5992116513953,1671,discover,credit,236,43,10.892560571476158,14.168091482076878,outlook.com,C,3,1,4,2,5,mobile,Windows,0
1026044,14783193,33.02802291755805,8652,mastercard,debit,361,28,20.376541197606528,28.679983888809527,iCloud.com,C,1,2,3,0,1,desktop,Windows,0
1059618,3300555,11.344851171583477,1608,mastercard,debit,528,18,0.5988152475841197,3.3973473203637603,outlook.com,H,4,0,1,1,3,mobile,Windows,0
1079968,1522241,77.64897755159242,9484,visa,credit,164,74,117.93285603091763,123.04820487982472,hotmail.com,C,3,0,2,1,5,mobile,Android,0
1009321,7609857,87.87457169130313,3347,visa,debit,311,59,31.251538482267378,20.61309325897956,yahoo.com,H,4,2,3,2,1,desktop,Windows,0
1004642,13440276,26.956117124944083,9572,amex,debit,479,20,22.9204513849627,16.752993432785836,iCloud.com,H,0,2,4,0,4,desktop,Windows,0
1006320,11512338,77.09564546562018,7657,visa,credit,137,89,6.991343381696842,2.7781161252880864,protonmail.com,C,4,0,1,3,3,desktop,Windows,0
1082579,10828904,15.646473273907418,8276,visa,credit,180,70,268.21446270378345,259.6572490354091,iCloud.com,H,3,0,0,1,2,mobile,Windows,0
1003055,1840743,24.83739668885809,8866,discover,credit,384,80,56.603117949325366,52.55421435633063,msn.com,H,1,1,2,0,3,desktop,Windows,0
1048875,5203456,347.64792782840715,5400,amex,debit,128,34,14.227201694866999,1.2340527107393076,aol.com,R,2,0,0,1,4,mobile,MacOS,0
1012318,11987273,78.76391858841795,5521,amex,credit,250,44,32.24892420027364,38.10680911460005,aol.com,C,3,0,3,0,5,desktop,Windows,0
1085128,2748850,27.999427691957447,3863,discover,credit,587,44,63.793665204509544,48.28245556898904,outlook.com,C,3,2,0,0,0,mobile,Windows,0
1027293,6343273,180.88630826654557,9388,amex,debit,556,53,8.249965880657436,20.75015022516226,msn.com,S,4,0,2,0,2,tablet,Linux,0
1003599,12152645,6.520679735234042,3104,mastercard,debit,495,92,9.930193223126647,20.25307115115692,protonmail.com,C,0,1,4,0,1,desktop,Windows,0
1022286,1561633,21.46051642960942,7170,mastercard,credit,463,64,26.77963054226439,24.348475178962794,yahoo.com,W,0,1,2,3,4,desktop,MacOS,0
1025741,10728236,787.7036376924187,4383,visa,debit,230,78,13.33478539253315,13.627865065106663,aol.com,S,3,2,3,1,4,desktop,iOS,0
1032683,6622432,248.34156954852526,1211,mastercard,debit,127,22,22.954929532702526,23.709990708421255,aol.com,C,4,1,2,2,3,desktop,Windows,0
1093363,12842874,43.31507756566481,3101,mastercard,credit,555,36,28.742178470308836,16.714238445577553,iCloud.com,W,0,1,4,3,4,mobile,Windows,0
1034555,1645923,65.7442133145434,5190,discover,debit,404,62,24.12674886359434,39.39617701096325,outlook.com,S,0,2,1,1,1,desktop,iOS,0
1039433,11786808,108.25137741240555,5048,visa,credit,140,79,36.231351750796094,38.34685592608573,iCloud.com,C,2,2,2,1,3,desktop,Windows,0
1017745,6018047,147.41329302159858,4505,amex,credit,505,89,13.581333874677412,0.8740569060666044,msn.com,R,3,2,4,0,4,desktop,Windows,0
1003307,8074831,78.23691140516381,7043,amex,credit,332,80,51.63051525963752,56.15790356968306,aol.com,S,2,1,0,2,5,desktop,Android,0
